StateCode,Division,YearMonth,TAVG,TMIN,TMAX,PCP,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24
41,0,198010,63.80,50.40,77.10,1.18,-1.49,-1.49,-1.16,-0.75,100.00,79.00,-0.88,0.63,0.54,-0.24,-0.54,-0.53,0.33
41,0,198011,52.10,39.80,64.40,2.07,-1.16,-1.16,0.52,-0.18,13.00,321.00,0.36,-0.46,0.62,-0.54,-0.35,-0.31,0.15
41,0,198012,49.30,37.20,61.40,1.11,-1.45,-1.45,-1.22,-0.92,8.00,424.00,-0.57,-0.16,-0.66,-0.26,-0.46,-0.50,0.11
41,0,198101,45.90,34.10,57.70,1.18,-1.64,-1.64,-1.03,-1.42,8.00,540.00,-0.28,-0.69,-0.36,0.19,-0.40,-0.64,-0.03
41,0,198102,49.80,37.20,62.40,1.10,-1.91,-1.91,-1.30,-1.91,9.00,384.00,-0.52,-0.55,-0.79,0.03,-0.81,-0.62,-0.10
41,0,198103,55.40,44.10,66.80,2.22,0.33,-1.38,0.98,-0.85,38.00,262.00,0.64,0.07,-0.12,-0.57,-0.30,-0.50,-0.19
41,0,198104,68.00,56.70,79.30,2.65,0.27,-1.27,-0.07,-0.71,185.00,26.00,0.46,0.63,0.31,-0.10,0.23,-0.25,-0.23
41,0,198105,70.90,59.10,82.70,4.33,0.66,-0.71,1.27,0.45,233.00,10.00,0.81,0.77,0.86,0.20,0.42,-0.28,-0.14
41,0,198106,79.30,68.40,90.20,5.26,1.52,1.52,2.78,1.52,453.00,0.00,1.62,1.56,1.41,0.99,0.34,0.51,0.12
41,0,198107,82.50,71.10,93.90,2.39,1.63,1.63,0.78,1.63,566.00,0.00,0.11,1.27,1.41,1.08,0.69,0.79,-0.06
41,0,198108,80.40,68.60,92.10,3.22,2.05,2.05,1.76,2.05,531.00,0.00,0.88,0.59,1.52,1.42,0.87,0.89,-0.03
41,0,198109,75.00,62.80,87.10,2.33,1.56,1.56,-0.83,1.11,343.00,1.00,-0.36,0.24,0.13,1.14,0.87,0.35,-0.13
41,0,198110,66.20,55.50,76.80,5.86,2.76,2.76,4.09,2.76,158.00,51.00,1.75,1.20,1.35,1.92,1.57,1.20,0.52
41,0,198111,57.50,43.80,71.30,1.16,-0.20,2.28,-0.59,1.97,52.00,198.00,-0.51,1.21,0.83,1.50,1.49,1.09,0.54
41,0,198112,48.80,35.50,62.00,0.48,-0.66,1.56,-1.46,0.59,9.00,445.00,-1.67,-1.26,0.60,0.49,1.15,0.96,0.25
41,0,198201,46.10,32.00,60.20,0.99,-0.88,1.11,-0.85,-0.21,12.00,521.00,-0.54,-1.41,-1.30,0.36,1.04,0.95,0.19
41,0,198202,46.40,34.40,58.50,1.69,-0.70,1.09,0.28,-0.09,6.00,466.00,0.23,-0.22,-0.93,0.14,0.87,1.06,0.29
41,0,198203,58.90,46.90,70.90,1.10,-1.00,0.60,-1.14,-0.95,72.00,187.00,-0.69,-0.35,-0.53,0.12,0.15,0.85,0.25
41,0,198204,64.00,52.00,76.00,2.00,-0.97,-0.97,-0.20,-0.97,92.00,79.00,-0.08,-0.43,-0.29,-1.02,0.10,0.74,0.37
41,0,198205,71.50,60.60,82.40,5.38,0.91,0.91,2.73,0.91,261.00,7.00,1.42,0.95,0.59,-0.10,0.34,0.93,0.51
41,0,198206,78.20,66.60,89.90,3.69,1.39,1.39,1.73,1.39,438.00,0.00,0.68,1.36,1.03,0.51,0.59,0.63,0.85
41,0,198207,82.70,70.90,94.50,1.73,1.35,1.35,0.30,1.35,578.00,0.00,-0.55,0.13,0.95,0.46,-0.19,0.49,0.99
41,0,198208,83.20,70.80,95.70,1.24,-0.64,0.57,-1.93,-0.61,596.00,0.00,-1.02,-1.14,-0.45,0.13,-0.29,0.12,0.82
41,0,198209,77.00,63.70,90.20,1.25,-1.47,-1.47,-2.67,-1.47,396.00,0.00,-1.32,-1.62,-1.54,-0.23,-0.41,-0.08,0.23
41,0,198210,65.60,52.60,78.50,1.84,-1.58,-1.58,-0.78,-1.58,137.00,56.00,-0.31,-1.15,-1.42,-0.36,-0.44,-0.85,0.29
41,0,198211,54.70,43.60,65.80,3.05,0.57,-0.84,1.71,0.11,32.00,252.00,1.08,0.37,-0.40,-0.62,-0.18,-0.49,0.41
41,0,198212,47.50,36.60,58.40,2.72,1.06,1.06,1.65,1.06,10.00,434.00,1.03,1.27,0.64,-0.59,0.15,-0.04,0.53
41,0,198301,44.00,32.80,55.30,1.51,1.11,1.11,0.47,1.11,7.00,576.00,0.12,0.74,1.09,-0.36,0.18,0.03,0.59
41,0,198302,48.50,37.00,59.90,2.30,1.51,1.51,1.56,1.51,9.00,411.00,0.92,0.61,0.96,0.18,-0.11,0.16,0.76
41,0,198303,55.10,42.80,67.40,2.32,1.87,1.87,1.55,1.87,31.00,289.00,0.74,1.03,0.74,0.79,-0.16,0.37,0.80
41,0,198304,60.70,47.20,74.10,0.57,1.28,1.28,-1.20,0.63,53.00,129.00,-2.45,-0.59,-0.08,0.55,-0.39,0.09,0.61
41,0,198305,70.70,57.80,83.70,3.62,1.49,1.49,1.03,1.27,223.00,12.00,0.34,-0.73,-0.25,0.33,-0.05,-0.25,0.53
41,0,198306,76.70,64.70,88.70,2.84,1.73,1.73,1.18,1.73,378.00,0.00,0.08,0.21,-0.55,0.05,0.28,-0.39,0.21
41,0,198307,82.00,70.30,93.70,1.98,1.74,1.74,0.56,1.74,530.00,0.00,-0.29,-0.20,-0.03,-0.10,0.40,-0.29,0.16
41,0,198308,82.80,70.50,95.10,2.14,-0.10,1.46,-0.29,1.25,568.00,0.00,0.02,-0.35,-0.30,-0.38,0.11,-0.14,0.00
41,0,198309,76.70,64.00,89.30,2.06,-0.60,0.80,-1.53,-0.23,360.00,0.00,-0.58,-0.50,-0.65,-0.86,-0.34,-0.02,-0.08
41,0,198310,67.50,55.60,79.30,3.40,-0.24,1.01,0.88,0.39,162.00,39.00,0.67,0.10,-0.03,-0.10,-0.14,0.28,-0.47
41,0,198311,57.50,45.10,69.90,1.92,-0.28,0.84,-0.20,0.10,52.00,195.00,0.24,0.55,0.11,-0.18,-0.27,0.09,-0.38
41,0,198312,38.40,26.90,49.80,1.09,-0.42,0.59,-0.49,-0.36,0.00,745.00,-0.60,-0.27,0.20,-0.36,-0.58,-0.22,-0.23
41,0,198401,41.70,30.40,53.00,1.49,-0.41,-0.41,-0.12,-0.41,4.00,662.00,0.10,-0.46,-0.29,-0.22,-0.25,-0.26,-0.17
41,0,198402,50.40,35.70,65.10,1.26,-0.66,-0.66,-0.87,-0.66,14.00,356.00,-0.30,-0.16,-0.50,-0.25,-0.39,-0.46,-0.21
41,0,198403,57.00,43.60,70.40,1.53,-0.68,-0.68,-0.25,-0.68,55.00,229.00,-0.14,-0.35,-0.25,-0.04,-0.44,-0.65,-0.16
41,0,198404,64.50,49.80,79.10,0.59,-1.34,-1.34,-2.21,-1.34,116.00,68.00,-2.37,-1.34,-1.20,-0.87,-0.72,-0.65,-0.35
41,0,198405,73.90,60.60,87.20,2.20,-2.02,-2.02,-2.45,-2.02,304.00,1.00,-0.82,-1.82,-1.57,-1.32,-0.88,-0.92,-0.82
41,0,198406,79.90,68.40,91.50,2.47,-2.37,-2.37,-1.66,-2.37,466.00,0.00,-0.21,-0.75,-1.45,-1.14,-0.72,-0.97,-1.03
41,0,198407,81.80,69.20,94.30,1.67,-2.76,-2.76,-1.90,-2.76,551.00,0.00,-0.62,-0.60,-1.00,-1.41,-1.15,-0.96,-1.02
41,0,198408,81.70,69.30,94.00,1.99,-2.82,-2.82,-1.04,-2.82,553.00,0.00,-0.12,-0.66,-0.70,-1.47,-1.34,-0.96,-0.88
41,0,198409,73.70,61.50,85.90,2.04,-2.90,-2.90,-1.10,-2.90,316.00,4.00,-0.60,-0.60,-0.87,-1.57,-1.41,-0.97,-0.82
41,0,198410,65.60,55.70,75.40,5.95,1.41,-1.19,4.22,0.61,174.00,53.00,1.79,1.12,0.86,-0.02,-0.50,-0.52,-0.23
41,0,198411,54.50,42.90,66.10,2.08,1.67,-0.66,1.22,1.54,29.00,262.00,0.37,1.56,1.07,0.36,-0.35,-0.51,-0.39
41,0,198412,52.80,42.60,63.00,2.91,2.20,2.20,2.12,2.20,44.00,290.00,1.18,0.88,1.70,0.85,-0.07,-0.14,-0.29
41,0,198501,40.30,28.60,52.00,1.49,2.44,2.44,1.40,2.44,3.00,704.00,0.10,0.85,0.71,1.04,0.28,-0.17,-0.29
41,0,198502,45.70,34.70,56.70,1.98,2.75,2.75,1.69,2.75,4.00,493.00,0.57,0.37,0.88,1.24,0.68,-0.02,-0.33
41,0,198503,59.50,48.70,70.30,2.61,2.92,2.92,1.34,2.92,81.00,173.00,1.03,1.00,0.72,1.63,1.02,0.17,-0.30
41,0,198504,66.70,54.20,79.10,2.36,2.75,2.75,0.41,2.75,139.00,41.00,0.24,0.68,0.75,0.83,1.15,0.53,-0.05
41,0,198505,73.60,61.20,86.00,2.68,2.27,2.27,-0.60,1.96,301.00,3.00,-0.38,-0.21,0.26,0.62,1.00,0.62,-0.16
41,0,198506,78.30,66.50,90.00,3.62,2.56,2.56,1.56,2.56,437.00,0.00,0.64,0.14,0.14,0.49,1.25,0.82,-0.04
41,0,198507,81.00,68.70,93.30,2.15,2.55,2.55,0.76,2.55,522.00,0.00,-0.12,0.32,-0.02,0.41,0.60,0.87,-0.01
41,0,198508,83.40,70.20,96.60,1.04,1.60,1.60,-2.05,0.66,606.00,0.00,-1.34,-0.98,-0.38,-0.07,0.30,0.68,-0.17
41,0,198509,76.00,64.10,87.90,3.99,1.79,1.79,1.05,1.25,389.00,1.00,0.82,-0.04,-0.21,-0.07,0.26,0.99,0.07
41,0,198510,66.40,56.20,76.50,4.55,2.41,2.41,2.42,2.41,168.00,45.00,1.22,1.32,0.72,0.46,0.68,0.81,0.20
41,0,198511,57.60,46.30,68.90,2.43,2.50,2.50,1.00,2.50,69.00,188.00,0.65,1.20,1.36,0.81,0.71,0.91,0.25
41,0,198512,44.10,30.70,57.50,0.99,-0.12,2.12,-0.37,1.89,3.00,570.00,-0.74,-0.01,0.76,0.41,0.35,0.56,0.20
41,0,198601,48.90,34.30,63.40,0.48,-0.68,1.33,-1.70,0.32,17.00,448.00,-1.35,-1.41,-0.60,0.19,0.07,0.36,0.09
41,0,198602,53.20,40.20,66.20,1.59,-0.82,0.99,-0.63,-0.29,27.00,288.00,0.11,-0.73,-1.00,0.57,0.26,0.29,0.15
41,0,198603,59.70,45.30,74.20,0.58,-1.46,-1.46,-2.19,-1.46,68.00,183.00,-1.45,-0.85,-1.21,-0.06,-0.20,-0.14,0.03
41,0,198604,68.50,56.00,80.90,1.74,-1.87,-1.87,-1.68,-1.87,166.00,33.00,-0.34,-1.12,-0.83,-0.89,-0.25,-0.26,0.22
41,0,198605,72.30,60.60,84.00,4.49,0.30,-1.38,0.90,-0.88,262.00,6.00,0.91,0.42,-0.11,-0.68,0.31,0.12,0.56
41,0,198606,78.40,68.10,88.80,4.97,0.97,0.97,2.10,0.97,444.00,0.00,1.46,1.51,1.07,0.24,0.49,0.39,0.91
41,0,198607,82.80,70.50,95.10,1.20,0.38,0.38,-1.48,-0.49,589.00,0.00,-1.18,0.53,0.90,0.18,-0.13,0.22,0.84
41,0,198608,81.00,69.30,92.60,2.99,0.59,0.59,0.77,0.59,536.00,0.00,0.72,-0.30,0.73,0.37,-0.12,0.52,0.96
41,0,198609,77.20,67.40,87.00,3.88,0.76,0.76,0.69,0.76,436.00,1.00,0.75,0.88,0.19,0.89,0.26,0.49,1.27
41,0,198610,64.50,54.10,74.90,5.38,1.91,1.91,3.68,1.91,125.00,67.00,1.57,1.57,1.63,1.79,1.07,0.68,1.16
41,0,198611,53.80,43.10,64.50,2.93,2.56,2.56,2.54,2.56,30.00,276.00,1.00,1.65,1.73,1.82,1.25,0.80,1.29
41,0,198612,45.90,36.80,55.00,3.30,3.51,3.51,3.62,3.51,4.00,520.00,1.46,1.49,1.89,1.72,1.79,1.20,1.07
41,0,198701,45.00,33.00,57.00,1.15,3.39,3.39,0.72,3.39,9.00,551.00,-0.32,0.89,1.13,1.88,2.07,1.36,1.06
41,0,198702,50.60,40.10,61.10,3.16,4.06,4.06,3.07,4.06,15.00,349.00,1.79,0.94,1.47,2.12,2.18,1.62,1.23
41,0,198703,53.20,40.20,66.20,1.34,3.73,3.73,0.27,3.73,26.00,308.00,-0.37,0.94,0.49,1.68,1.66,1.84,1.11
41,0,198704,62.20,47.10,77.20,0.90,3.03,3.03,-0.95,2.60,72.00,88.00,-1.53,-1.20,0.03,0.64,1.51,1.71,1.04
41,0,198705,72.10,61.10,83.20,5.47,3.80,3.80,3.25,3.80,294.00,5.00,1.47,0.49,0.29,0.98,1.69,1.84,1.39
41,0,198706,77.30,66.60,87.90,5.23,4.89,4.89,4.44,4.89,407.00,0.00,1.61,1.98,1.21,1.11,1.86,1.80,1.61
41,0,198707,80.60,69.50,91.80,2.03,5.44,5.44,3.17,5.44,516.00,0.00,-0.24,1.08,1.68,1.12,1.32,1.80,1.58
41,0,198708,82.20,70.30,94.20,2.43,5.40,5.40,1.55,5.40,591.00,0.00,0.28,-0.12,0.98,0.76,1.19,1.68,1.73
41,0,198709,74.40,62.10,86.60,2.82,0.00,4.84,0.00,4.79,345.00,3.00,0.02,0.08,-0.16,0.79,0.84,1.53,1.73
41,0,198710,65.60,51.70,79.50,0.74,-0.66,3.69,-1.98,2.84,121.00,64.00,-1.38,-0.87,-0.68,0.65,0.50,0.82,1.16
41,0,198711,55.00,42.00,68.00,2.48,0.29,3.60,0.88,3.04,31.00,250.00,0.68,-0.48,-0.44,0.22,0.30,0.77,1.17
41,0,198712,47.50,35.30,59.70,2.61,0.73,3.70,1.41,3.59,12.00,445.00,0.95,0.93,-0.03,-0.20,0.54,0.64,1.12
41,0,198801,42.00,30.30,53.70,0.59,-0.29,3.02,-0.88,2.52,5.00,640.00,-1.16,0.02,0.31,-0.35,0.65,0.54,1.17
41,0,198802,48.40,35.20,61.50,0.86,-0.61,2.36,-1.04,1.42,8.00,416.00,-0.85,-1.32,-0.37,-0.59,0.00,0.10,1.11
41,0,198803,56.20,41.70,70.70,1.67,-0.50,2.17,0.16,1.26,43.00,250.00,0.03,-0.56,-0.92,-0.54,-0.60,0.14,1.27
41,0,198804,64.00,49.00,78.90,1.48,-0.70,1.69,-0.76,0.50,96.00,72.00,-0.63,-0.39,-0.76,-0.30,-0.67,0.26,1.39
41,0,198805,71.30,58.40,84.20,1.98,-1.21,0.93,-1.76,-0.83,237.00,8.00,-1.04,-1.25,-1.01,-0.93,-0.95,-0.43,1.05
41,0,198806,78.30,65.80,90.90,2.45,-1.37,0.56,-0.85,-1.37,414.00,0.00,-0.23,-0.89,-1.10,-1.34,-0.95,-0.97,0.73
41,0,198807,81.10,69.90,92.40,3.32,-0.92,0.81,0.92,-0.71,547.00,0.00,0.89,0.32,-0.34,-0.69,-0.37,-0.64,1.01
41,0,198808,82.10,70.10,94.10,1.66,-1.22,-1.22,-1.19,-1.22,590.00,0.00,-0.47,0.21,-0.08,-0.68,-0.71,-0.77,0.82
41,0,198809,75.60,63.10,88.20,3.52,-0.92,-0.92,0.52,-0.51,387.00,1.00,0.51,0.05,0.38,-0.49,-0.80,-0.66,0.80
41,0,198810,66.30,53.10,79.60,1.17,-1.39,-1.39,-1.67,-1.39,154.00,53.00,-0.89,-0.26,-0.53,-0.66,-0.88,-0.60,0.14
41,0,198811,58.10,43.80,72.40,0.89,-1.95,-1.95,-2.11,-1.95,65.00,181.00,-0.85,-1.24,-0.65,-0.56,-0.92,-0.96,-0.18
41,0,198812,48.50,35.60,61.30,1.37,-2.12,-2.12,-1.13,-2.12,11.00,422.00,-0.24,-0.79,-1.11,-0.56,-1.00,-1.22,-0.36
41,0,198901,50.10,37.90,62.20,2.34,-1.90,-1.90,0.01,-1.83,30.00,396.00,0.97,0.39,-0.24,-0.57,-0.68,-0.88,-0.22
41,0,198902,45.40,34.80,56.00,1.90,-1.59,-1.59,0.36,-1.29,6.00,495.00,0.48,0.89,0.49,-0.26,-0.28,-0.65,-0.37
41,0,198903,57.60,43.30,72.00,1.86,-1.37,-1.37,0.17,-0.93,45.00,237.00,0.25,0.40,0.73,-0.37,-0.15,-0.64,-0.32
41,0,198904,66.60,53.00,80.10,1.13,-1.82,-1.82,-1.77,-1.82,120.00,49.00,-1.11,-0.51,-0.24,-0.36,-0.63,-0.72,-0.29
41,0,198905,75.30,63.10,87.40,3.95,-1.74,-1.74,-0.34,-1.74,345.00,1.00,0.57,-0.19,-0.05,0.19,-0.29,-0.30,-0.49
41,0,198906,77.60,66.10,89.20,4.93,-0.82,-0.82,2.21,0.33,401.00,0.00,1.44,1.28,0.66,0.84,0.03,0.21,-0.54
41,0,198907,81.60,69.60,93.70,1.73,-0.91,-0.91,-0.52,-0.01,524.00,0.00,-0.55,0.78,0.88,0.44,0.22,-0.07,-0.57
41,0,198908,80.50,69.10,91.90,2.45,-0.76,-0.76,0.18,0.23,506.00,0.00,0.30,-0.31,0.71,0.39,0.48,0.05,-0.56
41,0,198909,73.10,60.10,86.10,2.12,-0.96,-0.96,-0.85,-0.33,302.00,6.00,-0.53,-0.29,-0.60,0.06,0.37,-0.21,-0.73
41,0,198910,66.90,52.50,81.30,1.41,-1.35,-1.35,-1.45,-1.19,156.00,42.00,-0.66,-0.89,-0.69,0.05,-0.08,-0.16,-0.64
41,0,198911,56.90,43.50,70.30,0.75,-1.92,-1.92,-2.14,-1.92,49.00,204.00,-1.05,-1.17,-1.28,-0.45,-0.39,-0.19,-0.89
41,0,198912,39.70,26.60,52.80,0.67,-2.24,-2.24,-1.53,-2.24,0.00,731.00,-1.27,-1.44,-1.43,-1.42,-0.69,-0.33,-0.96
41,0,199001,50.30,37.20,63.30,2.23,-2.09,-2.09,-0.27,-2.09,30.00,382.00,0.87,-0.21,-0.74,-0.98,-0.32,-0.38,-0.80
41,0,199002,53.30,40.10,66.40,2.53,0.15,-1.73,0.44,-1.47,31.00,278.00,1.16,1.22,0.40,-0.72,-0.23,-0.24,-0.60
41,0,199003,57.30,46.50,68.10,3.14,0.86,-0.82,2.19,0.49,58.00,218.00,1.53,1.75,1.61,-0.03,-0.40,-0.02,-0.42
41,0,199004,64.70,53.00,76.40,3.56,1.46,1.46,2.07,1.46,104.00,68.00,1.07,1.43,1.62,0.67,0.10,0.47,-0.14
41,0,199005,72.80,61.00,84.50,3.20,1.37,1.37,0.17,1.37,302.00,6.00,0.04,0.67,1.10,0.98,0.04,0.33,0.06
41,0,199006,83.60,71.10,96.10,1.18,-0.55,0.67,-1.66,-0.35,556.00,0.00,-1.46,-0.92,-0.15,0.77,-0.15,-0.39,-0.12
41,0,199007,79.90,68.90,90.80,4.16,0.57,1.17,1.70,1.03,501.00,0.00,1.49,0.09,0.02,1.03,0.50,0.10,0.02
41,0,199008,80.50,68.70,92.20,2.13,0.36,0.90,-0.44,0.44,546.00,0.00,0.01,1.00,-0.06,0.75,0.73,0.02,0.08
41,0,199009,76.40,65.40,87.40,3.73,0.54,1.03,0.65,0.83,401.00,1.00,0.65,0.40,1.04,0.53,1.12,0.29,0.07
41,0,199010,64.50,50.60,78.40,2.20,0.43,0.86,-0.18,0.48,117.00,69.00,-0.05,0.31,0.15,0.06,0.86,0.46,0.18
41,0,199011,58.30,45.80,70.70,2.31,0.40,0.79,0.05,0.36,59.00,176.00,0.56,0.19,0.44,0.22,0.75,0.77,0.37
41,0,199012,45.80,32.90,58.80,1.07,0.02,0.02,-1.03,-0.38,7.00,508.00,-0.62,-0.04,-0.13,0.54,0.29,0.83,0.27
41,0,199101,43.50,33.60,53.40,3.53,0.89,0.89,2.63,0.89,6.00,602.00,1.95,0.98,0.91,0.62,0.44,1.09,0.43
41,0,199102,52.50,39.70,65.40,1.65,0.78,0.78,-0.04,0.78,20.00,313.00,0.18,1.46,0.82,0.70,0.53,0.93,0.43
41,0,199103,59.30,45.80,72.80,1.01,0.28,0.28,-1.26,-0.43,76.00,185.00,-0.81,-0.45,0.77,0.26,0.79,0.51,0.33
41,0,199104,67.10,54.20,79.90,2.92,0.49,0.49,0.70,0.49,164.00,38.00,0.66,0.12,0.12,0.55,0.50,0.39,0.63
41,0,199105,74.60,63.00,86.20,3.62,0.45,0.45,0.03,0.45,326.00,1.00,0.34,0.57,0.22,0.55,0.57,0.48,0.60
41,0,199106,79.40,67.90,90.90,4.14,0.99,0.99,1.75,0.99,456.00,0.00,0.97,0.81,0.90,1.02,0.61,1.02,0.51
41,0,199107,80.90,69.60,92.20,3.08,1.50,1.50,1.85,1.50,535.00,0.00,0.70,1.06,0.97,0.69,0.89,0.79,0.69
41,0,199108,80.30,69.00,91.70,3.03,1.95,1.95,1.79,1.95,518.00,0.00,0.74,0.89,1.23,0.86,0.99,0.90,0.76
41,0,199109,72.40,62.20,82.60,4.80,2.69,2.69,2.83,2.69,294.00,6.00,1.31,1.32,1.43,1.51,1.51,1.08,1.17
41,0,199110,67.10,53.50,80.80,2.33,2.45,2.45,0.12,2.44,179.00,40.00,0.04,0.80,0.92,1.28,1.02,1.16,1.27
41,0,199111,50.90,39.20,62.60,1.50,2.22,2.22,0.05,2.16,12.00,354.00,-0.15,-0.14,0.58,1.12,0.91,1.06,1.40
41,0,199112,49.20,40.00,58.40,5.59,3.88,3.88,5.67,3.88,13.00,399.00,2.78,1.88,1.24,1.90,1.81,1.80,1.69
41,0,199201,45.40,35.70,55.10,3.15,4.68,4.68,3.60,4.68,8.00,536.00,1.66,3.09,2.42,2.08,2.30,1.83,1.84
41,0,199202,53.00,41.50,64.50,3.98,5.54,5.54,4.02,5.54,26.00,288.00,2.53,2.51,3.09,2.50,2.79,2.19,2.01
41,0,199203,58.90,46.10,71.70,2.24,5.25,5.25,0.86,5.25,69.00,191.00,0.66,2.11,2.27,2.05,2.71,2.57,1.96
41,0,199204,64.50,52.30,76.80,2.31,4.93,4.93,0.66,4.93,97.00,65.00,0.20,0.47,1.37,2.35,2.36,2.52,2.02
41,0,199205,69.60,58.90,80.40,5.09,5.55,5.55,3.38,5.55,201.00,13.00,1.26,0.96,1.01,2.65,2.37,2.67,2.17
41,0,199206,77.90,66.50,89.30,4.31,6.13,6.13,3.45,6.13,428.00,0.00,1.08,1.49,1.24,1.95,2.17,2.53,2.53
41,0,199207,81.40,70.20,92.60,2.42,6.64,6.64,3.43,6.64,536.00,0.00,0.14,0.82,1.35,1.65,2.24,2.23,2.30
41,0,199208,78.20,66.30,90.00,1.98,6.28,6.28,0.95,6.28,441.00,0.00,-0.13,-0.16,0.52,1.00,2.34,2.06,2.28
41,0,199209,76.00,63.70,88.40,1.86,5.13,5.13,-1.48,4.54,378.00,1.00,-0.75,-0.72,-0.62,0.53,1.42,1.63,2.31
41,0,199210,67.40,53.00,81.80,0.93,3.93,3.93,-2.02,2.55,168.00,38.00,-1.15,-1.35,-1.22,0.05,0.71,1.47,2.16
41,0,199211,51.80,39.90,63.80,3.08,4.26,4.26,2.19,3.64,15.00,331.00,1.10,-0.05,-0.52,-0.11,0.46,1.79,2.38
41,0,199212,48.70,37.80,59.50,2.25,4.15,4.15,1.01,3.83,13.00,415.00,0.65,1.05,0.14,-0.38,0.44,1.21,1.94
41,0,199301,45.50,35.00,55.90,2.16,4.17,4.17,1.32,4.17,12.00,530.00,0.80,0.86,1.19,-0.17,0.58,1.07,1.82
41,0,199302,49.30,37.60,60.90,1.91,4.09,4.09,1.04,4.09,14.00,379.00,0.49,0.78,0.85,0.04,0.27,0.68,1.86
41,0,199303,56.00,43.40,68.50,2.42,4.19,4.19,1.58,4.19,42.00,260.00,0.85,0.82,0.92,0.53,0.10,0.71,2.08
41,0,199304,63.00,49.40,76.50,2.39,4.09,4.09,0.98,4.09,68.00,100.00,0.26,0.60,0.65,1.06,0.13,0.74,2.25
41,0,199305,70.60,58.20,82.90,3.46,4.02,4.02,1.07,4.02,207.00,11.00,0.23,0.23,0.51,0.78,0.23,0.41,2.13
41,0,199306,79.00,68.30,89.70,4.34,4.72,4.72,3.32,4.72,439.00,0.00,1.09,0.83,0.72,0.98,0.71,0.42,2.16
41,0,199307,83.10,72.00,94.30,1.28,4.51,4.51,0.85,4.51,585.00,0.00,-1.08,0.24,0.25,0.52,0.89,0.22,1.93
41,0,199308,82.90,70.50,95.30,1.61,-0.46,3.59,-1.37,3.01,598.00,0.00,-0.53,-1.20,-0.18,0.24,0.52,0.13,1.75
41,0,199309,75.00,62.00,87.90,2.09,-0.82,2.81,-1.23,1.73,372.00,2.00,-0.55,-0.80,-1.19,-0.27,0.20,0.15,1.54
41,0,199310,64.40,51.40,77.30,3.01,-0.46,2.79,0.81,1.98,121.00,75.00,0.45,-0.06,-0.38,-0.17,0.15,0.55,1.63
41,0,199311,51.00,38.20,63.80,1.25,-0.52,2.40,-0.33,1.44,12.00,363.00,-0.41,0.07,-0.31,-0.40,-0.05,0.24,1.63
41,0,199312,49.20,37.10,61.30,1.45,-0.71,1.91,-0.72,0.68,10.00,421.00,-0.14,-0.48,-0.08,-0.94,-0.29,0.09,0.78
41,0,199401,46.70,34.30,59.00,1.48,-0.83,1.52,-0.57,0.13,14.00,507.00,0.08,-0.18,-0.46,-0.58,-0.39,-0.07,0.61
41,0,199402,49.10,36.00,62.10,1.51,-0.89,1.22,-0.44,-0.28,12.00,392.00,0.01,0.02,-0.15,-0.38,-0.43,-0.14,0.33
41,0,199403,58.40,45.40,71.30,1.77,-0.84,1.05,-0.12,-0.41,57.00,209.00,0.15,0.04,0.02,-0.10,-0.80,-0.30,0.28
41,0,199404,65.00,51.30,78.70,1.96,-0.90,0.80,-0.43,-0.70,110.00,60.00,-0.12,0.00,-0.05,-0.38,-0.56,-0.39,0.28
41,0,199405,71.50,60.60,82.40,4.52,-0.34,1.18,1.39,0.11,240.00,9.00,0.93,0.54,0.50,0.23,-0.08,-0.16,0.22
41,0,199406,82.10,69.90,94.40,1.91,-0.84,-0.84,-1.59,-0.84,508.00,0.00,-0.70,0.20,0.03,0.04,-0.11,-0.62,-0.11
41,0,199407,82.90,70.50,95.30,2.00,-1.19,-1.19,-1.31,-1.19,567.00,0.00,-0.27,-0.75,-0.03,-0.08,-0.27,-0.42,-0.16
41,0,199408,81.50,69.30,93.60,2.07,-1.33,-1.33,-0.80,-1.33,524.00,0.00,-0.04,-0.38,-0.78,-0.14,-0.21,-0.34,-0.15
41,0,199409,74.40,61.70,87.20,2.50,-1.40,-1.40,-0.61,-1.40,320.00,3.00,-0.22,-0.29,-0.48,-0.33,-0.25,-0.28,-0.11
41,0,199410,66.80,55.20,78.40,5.04,0.98,0.98,2.95,0.98,161.00,45.00,1.43,0.96,0.73,0.46,0.32,0.09,0.46
41,0,199411,58.00,46.40,69.50,1.80,0.90,0.90,0.06,0.90,72.00,182.00,0.13,1.15,0.83,0.10,0.33,0.21,0.25
41,0,199412,50.60,39.60,61.60,2.75,1.34,1.34,1.58,1.34,16.00,387.00,1.06,0.64,1.29,0.71,0.51,0.45,0.27
41,0,199501,48.00,36.20,59.80,1.61,1.34,1.34,0.43,1.34,17.00,465.00,0.23,0.83,0.55,0.85,0.61,0.47,0.22
41,0,199502,53.20,39.90,66.50,1.02,0.92,0.92,-0.86,0.34,24.00,302.00,-0.62,-0.26,0.37,0.77,0.22,0.38,0.13
41,0,199503,56.50,45.10,67.80,2.21,1.19,1.19,1.09,1.14,45.00,243.00,0.63,0.00,0.06,0.97,0.60,0.45,0.11
41,0,199504,63.80,50.30,77.30,2.47,1.38,1.38,0.95,1.38,93.00,76.00,0.33,0.54,0.18,0.37,0.71,0.56,0.15
